'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'33,'Text 295,"'458 cbt ac, no armed hel AC 90 A-7 H (FGA), 4 TA-7H (FGA) 87 F-5A/B, 10 NF-5A, 1 NF-5B 95 F-4E/RF-4E, of which 39 being upgraded 75 F-16CG (FGA)/DG (trg) 27 Mirage F-1 CG (ftr) 34 Mirage 2000 (EG (FGA)/ BG* (trg))-10 EG to be upgraded to 2000-5 from 2001 F-TF-104Gs in storage) 2 S100B Argus (on loan from Swe AF pending delivery of 4 EMB- 145 / Erieye from 2002) 4 C-47 (tpt) 10 C-130H (tpt) 5 C-130B (tpt) 10 CL-215 (tpt, fire- fighting) 2 CL-415 (fire-fighting) 8 more to follow by late 2001. 13 Do-28 (It tpt) 1 Gulfstream I (VIP tpt) 35* T-2E (trg) 34 T-37B/ C (trg) 20 T-41D (trg) 1 YS-11-200 (tpt) HEL 13 AB-205A (SAR) 1 AB-206 4 AB-212 (VIP, tpt) 7 Bell 47G (liaison)",'413,'36.05957031
'33,'Section header 60,"'MISSILES",'414,'28.22265625
'33,'Text 296,"'ACTIVE 33,810",'415,'31.78710938
'33,'Text 297,"'ASM AGM-65 Maverick, AGM-88 HARM AAM AIM-7 Sparrow, AIM-9 Sidewinder L/P, R-550 Magic 2, AIM 120 AMRAAM, Super 530D SAM 1 bn with 36 Nike Hercules, 3 Patriot PAC-2 for trg, prior to delivery of 4 PAC-3 bty from 2001, 12 bty with Skyguard, 40 Sparrow, 4 SA-15, 9 Crotale, 35mm guns",'416,'50.39062500
'33,'Text 298,"'(incl 450 Central HQ comd staff and 12,700 centrally controlled formations/units; 22,900 conscripts) Terms of service 9 months",'417,'69.92187500
'33,'Text 299,"'RESERVES 90,300 Army 74,900 Air Force 15,400 (to age 50)",'418,'53.32031250
'33,'Section header 61,"'Land Forces 13,160",'419,'55.90820313
'33,'Text 300,"'(incl conscripts)",'420,'57.27539063
'33,'Section header 62,"'Forces Abroad",'421,'57.08007813
'33,'Text 301,"'CYPRUS 1,250: incl 1 mech bde and officers/NCO seconded to Greek-Cypriot forces",'422,'69.33593750
'33,'List 5,"",'423,'56.10351563
'33,'Text 302 - Part of List 5,"'1 Land Forces HQ, 1 garrison comd",'424,'71.38671875
'33,'Text 303 - Part of List 5,"'1 mob and trg comd (with 5 trg school/centre)",'425,'67.82226563
'33,'Text 304 - Part of List 5,"'3 mech inf bde each 2 mech, 1 armd bn",'426,'65.33203125
'33,'Text 305 - Part of List 5,"'1 mixed arty bde, 1 SAM regt",'427,'60.59570313
'33,'Text 306 - Part of List 5,"'1 engr bde",'428,'62.25585938
'33,'Text 307 - Part of List 5,"'1 It mixed, 1 MP regt",'429,'70.80078125
'33,'Text 308 - Part of List 5,"'2 recce bn",'430,'68.06640625
'33,'Text 309 - Part of List 5,"'1 army maritime wing, 1 counter mine bn",'431,'78.27148438
'33,'Text 310,"'ADRIATIC (Sharp Guard if re-implemented): 2 MSC BOSNIA (SFOR II): 250 SFOR Air Component 1 C-130 ETHIOPIA/ERITREA (UNMEE): 2 obs GEORGIA (UNOMIG): 4 obs IRAQ/KUWAIT (UNIKOM): 4 obs WESTERN SAHARA (MINURSO): 1 obs YUGOSLA- VIA (KFOR): 1,700",'432,'76.12304688
'33,'Text 311,"'UN AND PEACEKEEPING",'433,'33.54492188
'33,'Text 312,"'Paramilitary 4,000",'434,'45.50781250
'33,'Section header 63,"'RESERVES",'435,'47.26562500
'33,'Text 313,"'COAST GUARD AND CUSTOMS 4,000 some 100 patrol craft, ac 2 Cessna Cutlass, 2 TB-20 Trinidad",'436,'71.77734375
'33,'Text 314,"'4 mech inf bde",'437,'65.03906250
'34,'Title 10,"'NATO and Non-NATO Europe 61",'438,'34.86328125
'34,'Section header 64,"'Paramilitary 14,000",'439,'34.30175781
'34,'Text 315,"'EQUIPMENT",'440,'29.15039063
'34,'Text 316,"'MBT 753: 515 T-55 (108 in store), 238 T-72 RECCE 104 FUG D-442 AIFV 490 BMP-1, 12 BRM-1K, 178 BTR-80A APC 459 BTR-80, 336 PSZH D-944 (83 in store), 4 MT-LB (plus 310 APC and AIFV 'look-a-like' types) TOTAL ARTY 839 TOWED 532: 122mm: 230 M-1938 (M-30) (42 in store); 152mm: 302 D-20 (108 in store) SP 122mm: 151 2S1 MRL 122mm: 56 BM-21 MOR 120mm: 100 M-120 (1 in store) ATGW 369: 115 AT-3 Sagger, 30 AT-4 Spigot (incl BRDM-2: SP), 224 AT-5 Spandrel ATK GUNS 85mm: 162 D-44 (all in store); 100mm: 106 MT-12 AD GUNS 57mm: 186 S-60 (43 in store) SAM 243 SA-7, 60 SA-14, 45 Mistral SURV PSZNR-5B, SZNAR-10",'441,'57.08007813
'34,'Text 317,"'BORDER GUARDS (Ministry of Interior) 12,000 (to reduce) 11 districts/regts plus 1 Budapest district (incl 7 rapid- reaction coy; 68 BTR-80 APC)",'442,'51.26953125
'34,'Table 29,"",'443,'29.37011719
'34,'Section header 65,"'Total Armed Forces",'444,'48.24218750
'34,'Section header 66,"'Air Force 7,500",'445,'33.81347656
'34,'Text 318,"'(incl conscripts) AIR DEFENCE COMMAND 46 cbt ac, 51 attack hel Flying hours 50 FGA 1 tac ftr wg with 27 MiG-29A/UB IN STORE 61 MiG-21, 9 MiG-23, 10 Su-22 ATTACK HEL 1 cbt hel wg with 51 Mi-24 (some in store) SUPPORT HEL 23 Mi-8/17 (tpt/assault), 1 Mi-9 (Cmd Post), 2 Mi-17PP (EW) TPT 1 mixed tpt wg, 1 mixed tpt sqn, ac 8 An-26, 4Z- 43, hel 20 Mi-2, 25 Mi-8/17 TRG 19 L-39*, 12 Yak-52 AAM AA-2 Atoll, AA-8 Aphid, AA-10 Alamo, AA-11 Archer ASM AT-2 Swatter, AT-6 Spiral SAM 2 mixed AD msl regt with 66 SA-2/-3/-5, 12 SA- 4, 20 SA-6",'446,'72.16796875
'34,'Text 319,"'BASE Budapest RIVER CRAFT 50 6 Nestin MSI (riverine), some 44 An-2 mine warfare/ patrol boats",'447,'35.57128906
'34,'Section header 67,"'Army Maritime Wing (270)",'448,'33.76464844
'34,'Text 320,"'ACTIVE Nil",'449,'53.61328125
'34,'Text 321,"'Paramilitary 120",'450,'46.09375000
'34,'Text 322,"'COAST GUARD 120 BASE Reykjavik PATROL CRAFT 4 2 Aegir PCO with hel, 1 Odinn PCO with hel deck, 1 PCI< AVN ac 1 F-27, hel 1 SA-365N, 1 SA-332, 1 AS-350B",'451,'72.65625000
'34,'Text 323,"'Foreign Forces",'452,'40.03906250
'34,'Text 324,"'NATO Island Commander Iceland (ISCOMICE, responsible to CINCEASTLANT) US 1,640: Navy 960; MR: 1 sqn with 4 P-3C Marines 80 Air Force 630; 6 F-15C/D, 1 HC-130, 1 KC-135, 4 HH-60G NETHERLANDS 16: Navy 1 P-3C",'453,'71.48437500
'34,'Text 325,"'Forces Abroad",'454,'37.79296875
'34,'Section header 68,"'UN AND PEACEKEEPING",'455,'26.85546875
'34,'Text 326,"'BOSNIA (SFOR II): 4 obs CROATIA (SFOR II): 310; 1 engr bn CYPRUS (UNFICYP): 116 EGYPT (MFO): 41 mil pol GEORGIA (UNOMIG): 8 obs IRAQ/KUWAIT (UNIKOM): 6 obs WESTERN SAHARA (MINURSO): 6 obs YUGOSLAVIA (KFOR): 325",'456,'79.63867188
'35,'Section header 69,"'NATO and Non-NATO Europe",'457,'47.26562500
'35,'Table 30,"",'458,'86.03515625
'35,'Section header 70,"'Total Armed Forces",'459,'66.21093750
'35,'Text 327,"'ACTIVE 230,350",'460,'44.45800781
'35,'Text 328,"'(incl 86,760 conscripts) Terms of service all services 10 months",'461,'54.00390625
'35,'Text 329,"'RESERVES 65,200 (immediate mobilisation)",'462,'39.59960938
'35,'Text 330,"'Army 11,900 (500,000 obligation to age 45) Navy 23,000 (to age 39 for men, variable for officers to 73) Air Force 30,300 (to age 25 or 45 (specialists))",'463,'53.12500000
'35,'Section header 71,"'Army 137,000",'464,'36.74316406
'35,'List 6,"",'465,'36.79199219
'35,'Text 331 - Part of List 6,"'(incl 63,000 conscripts)",'466,'49.90234375
'35,'Text 332 - Part of List 6,"'1 Op Comd HQ, 3 mil region HQ",'467,'51.66015625
'35,'Text 333 - Part of List 6,"'1 Projection Force with 1 mech, 1 airmobile, 1 AB bde, 1 amph, 1 engr regt",'468,'52.34375000
'35,'Text 334 - Part of List 6,"'1 mtn force with 3 min bde, 1 engr, 1 avn regt, 1 alpine AB bn",'469,'53.32031250
'35,'Text 335 - Part of List 6,"'2 div defence force 1 with 1 armd, 1 mech, 1 armd cav bde, 1 engr regt 1 with 3 mech, 1 armd bde, 1 engr, 1 avn regt",'470,'50.00000000
'35,'Text 336 - Part of List 6,"'1 spt comd with 1 AD div: 2 HAWK SAM, 2 SHORAD regt 1 arty bde: 1 hy arty, 2 arty, 1 NBC regt 1 engr bde (3 regt) 1 avn div: 3 avn regt, 1 avn bn",'471,'48.73046875
'35,'Text 337 - Part of List 6,"'EQUIPMENT",'472,'32.59277344
'35,'Text 338 - Part of List 6,"'MBT 1,349: 819 Leopard 1,368 Centauro B-1, 162 Ariete AIFV 26 Dardo APC 827 M-113 (incl variants), 565 VCC-1, 1,228 VCC-2, 157 Fiat 6614 AAV 14 LVTP-7 TOTAL ARTY 1,390 TOWED 325: 105mm: 157 Model 56 pack; 155mm: 164 FH-70, 4 M-114 (in store)",'473,'38.20800781
'35,'Text 339,"'SP 155mm: 260 M-109G/L; 203mm: 9 M-110 MRL 227mm: 22 MLRS MOR 120mm: 774 Brandt; 81mm: 1,200 (386 in store) ATGW 426 TOW 2B, 432 I-TOW, 752 Milan RL 1,860 Panzerfaust 3 RCL 80mm: 434 Folgore AD GUNS 25mm: 208 SIDAM SP SAM 60 HAWK, 112 Stinger, 32 Skyguard/Aspide AC 6 SM-1019, 3 Do-228, 3 P-180 HELICOPTERS ATTACK 45 A-129 ASLT 27 A-109, 62 AB-206 SPT 86 AB-205A, 68 AB-206 (obs), 14 AB-212, 23 AB-412, 36 CH-47C UAV 5 Mirach 20",'474,'56.29882813
'35,'Section header 72,"'Navy 38,000",'475,'36.52343750
'35,'Text 340,"'SSK 7 4 Pelosi (imp Sauro) with Type 184 HWT 3 Sauro with Type 184 HWT AIRCRAFT CARRIERS 1 G. Garibaldi CV with total ac capacity 16 AV-8B Harrier V/STOL or 18 SH-3 Sea King hel (usually a mix of both) CRUISERS 1 Vittorio Veneto CGH with 4 Teseo SSM, 1 X 2 SM-1 ER SAM, 8 X 76mm gun, 2 X 3 ASTT, 6 AB- 212 ASW hel (Mk 46 LWT) DESTROYERS 4 DDG 4 2 Luigi Durand de la Penne (ex-Animoso) with 8 Teseo SSM, 1 SM-1 MR SAM, 1 X 127mm gun, 6 ASTT, 2 AB-312 hel 2 Audace with 4 Teseo SSM, 1 SM-1 MR SAM, 1 X 127mm gun, 6 ASTT, 2 AB-212 hel FRIGATES 16 FFG 16 8 Maestrale with 4 Teseo SSM, Aspide SAM, 1 X 127mm gun, 2 X 533mm TT, 2 AB-212 hel 4 Lupo with 8 Teseo SSM, Sea Sparrow SAM, 1 X 127mm gun, 2 X 3 ASTT, 1 AB-212 hel 4 Artigliere with 8 Teseo SSM, 8 Aspide SAM, 127mm gun, 1 AB-212 hel",'476,'31.27441406
'35,'Text 341,"'(incl 2,500 Naval Air, 1,200 Marines and 11,000 con- scripts) COMMANDS 1 Fleet Commander CINCNAV (also NATO COMEDCENT) Area Commands 5 Upper Tyrrhenian, Ionian and Strait of Otranto, Adriatic, Sicily, Sardinia BASES La Spezia (HQ), Taranto (HQ), Brindisi, Augusta",'477,'58.20312500
'35,'Section header 73,"'SUBMARINES 7",'478,'34.37500000
'35,'Section header 74,"'PRINCIPAL SURFACE COMBATANTS 22",'479,'33.49609375
'35,'Section header 75,"'PATROL AND COASTAL COMBATANTS 15",'480,'25.80566406
'35,'Text 342,"'CORVETTES 8 Minerva FS with Aspide SAM, 1 X",'481,'99.97529602
'35,'Text 343,"'76mm gun, 6 X ASTT",'482,'99.97543335
'35,'Text 344,"'PATROL, OFFSHORE 4",'483,'99.96210480
'35,'Text 345,"'4 Cassiopea PCO with 1 X 76mm gun, 1 AB-212 hel",'484,'99.97996521
'36,'Title 11,"'NATO and Non-NATO Europe 63",'485,'37.93945313
'36,'Table 31,"",'486,'27.00195313
'36,'Figure 10,"",'487,'35.44921875
'37,'Section header 76,"'64NATO and Non-NATO Europe",'488,'39.33105469
'37,'Text 346,"'Territorial 5 inter-regional, 18 regional, 102 provincial comd Trg HQ and 5 school Mobile def 1 div, 1 div special units, 1 bde, 1 mounted cav regt, 1 special ops gp, 13 mobile bn, 1 AB bn, avn and naval units",'489,'76.70898438
'37,'Text 347,"'EQUIPMENT 48 Fiat 6616 armd cars; 20 VCC2 APC hel 24 A-109, 38 AB-206, 30 AB-412 craft 72 PCC, 74 PCI, 28 PCR<",'490,'75.19531250
'37,'Text 348,"'PUBLIC SECURITY GUARD 79,000 (Ministry of Interior) 11 mobile units; 40 Fiat 6614 APC ac 5 P-68 hel 12 A- 109, 20 AB-206, 9 AB-212",'491,'75.78125000
'37,'Text 349,"'FINANCE GUARDS 63,500 (Treasury Department) 14 Zones, 20 Legions, 128 gp ac 5 P-166-DL3 hel 15 A- 109, 65 Breda-Nardi NH-500M/MC/MD; 3 PCI; plus about 300 boats",'492,'69.92187500
'37,'Text 350,"'Total Armed Forces",'493,'39.59960938
'37,'Text 351,"'HARBOUR CONTROL (Capitanerie di Porto)",'494,'44.94628906
'37,'Text 352,"'(subordinated to Navy in emergencies): 11 PCI, 300+ boats; 8 AB-412 (SAR) and 12 P166 DL3 hel",'495,'60.93750000
'37,'Section header 77,"'Foreign Forces",'496,'47.16796875
'37,'Text 353,"'NATO HQ Allied Forces South Europe, HQ Allied Air Forces South (AIRSOUTH), HQ Allied Naval Forces South (NAVSOUTH), HQ Joint Command South (JCSOUTH), HQ 5 Allied Tactical Air Force (5 ATAF) US 10,850: Army 2,200; 1 inf bn gp Navy 4,400 Air Force 4,140 USMC 110 DELIBERATE FORGE COMPONENTS Be 4 F-16A Ca 6 CF-18 Da 3 F-16A Fr 6 Mirage 2000C/D,3 Jaguar N14 F-16A Sp 5 EF-18, 1 KC-130 Tu 4 F-16C UK 4 Harrier GR- 7, 1 Nimrod, 1 K-1 Tristar, 2 E-3D Sentry US 32 F-16C/D, 1 AC-130, 1 KC-135, 6 UH-60, 2 U-2, 10 P-3C, 5 C-12, 2 C-21",'497,'31.73828125
'37,'Text 354,"'SUPPORT COMPONENTS (for NATO ops in Kosovo) Sp 1 CASA 212, US 4 C-12, 1 LJ-35, 1 BE-20, 4 C-130, 3 KC-135, 4 H-53, 2 H-3, 1 C-5, 3 P-3, 1 C-9, 2 C-2",'498,'53.51562500
'37,'Text 355,"'ACTIVE 900",'499,'65.82031250
'37,'Table 32,"",'500,'62.98828125
'37,'Text 356,"'Army 900",'501,'52.92968750
'37,'Text 357,"'Luxembourg Lu",'502,'42.52929688
'37,'Text 358,"'1 It inf bn, 2 recce coy (1 to Eurocorps/BE div, 1 to AMF(L))",'503,'78.12500000
'37,'Section header 78,"'EQUIPMENT",'504,'35.62011719
'37,'Text 359,"'MOR 81mm: 6 ATGW 6 TOW RL LAW",'505,'25.31738281
'37,'Text 360,"'Air Force",'506,'53.71093750
'37,'Text 361,"'(none, but for legal purposes NATO's E-3A AEW ac have Lu registration) 1 sqn with 17 E-3A Sentry (NATO standard), 2 Boeing 707 (trg)",'507,'82.66601563
'37,'Text 362,"'Forces Abroad",'508,'60.74218750
'37,'Text 363,"'UN AND PEACEKEEPING",'509,'44.16503906
'37,'Text 364,"'BOSNIA (SFOR II): 23 Deliberate Forge Air Compo- nent 5 E-3A YUGOSLAVIA (KFOR): some",'510,'66.25976563
'37,'Text 365,"'Paramilitary 612",'511,'64.89257813
'37,'Text 366,"'GENDARMERIE 612",'512,'49.31640625
'37,'Text 367,"'Netherlands NI",'513,'39.94140625
'37,'Table 33,"",'514,'81.29882813
'37,'Text 368,"'Total Armed Forces",'515,'62.89062500
'37,'Text 369,"'ACTIVE 50,430",'516,'66.55273438
'38,'Text 370,"'NATO and Non-NATO Europe 65",'517,'30.93261719
'38,'Text 371,"'(incl 5,200 Royal Military Constabulary, 4,155 women; excl 20,000 civilians)",'518,'57.86132813
'38,'Text 372,"'RESERVES 32,200 (men to age 35, NCOs to 40, officers to 45) Army 22,200 Navy some 5,000 Air Force 5,000 (immediate recall)",'519,'60.69335938
'38,'Text 373,"'Army 23,100",'520,'36.79199219
'38,'Text 374,"'(incl 1,630 women) 1 Corps HQ (Ge/NI), 1 mech div HQ 3 mech inf bde (2 cadre) 1 It bde 1 air-mobile bde (3 inf bn) 1 fd arty gp, 1 AD bn 1 engr gp (2 bn) Summary of cbt arm units 3 tk bn 6 armd inf bn 3 air-mobile bn 3 recce coy 6 arty bn 1 AD bn 1 SF bn 2 MLRS bty",'521,'48.82812500
'38,'Section header 79,"'RESERVES",'522,'31.27441406
'38,'Text 375,"'(cadre bde and corps tps completed by call-up of reservists) National Command (incl Territorial Comd): 6 inf bn, could be mob for territorial defence Home Guard 3 sectors; It inf wpns EQUIPMENT MBT 320 Leopard 2 (180 to be A5; 140 for sale) AIFV 361 YPR-765 APC 258 YPR-765 (plus 549 look-a-likes), 66 XA-188 Sisu, 21 TPz-1 Fuchs TOTAL ARTY 369 TOWED 155mm: 20 M-114, 80 M-114/39, 12 FH-70 (trg) SP 155mm: 123 M-109A3 MRL 227mm: 22 MLRS MOR 81mm: 40;120mm: 112 Brandt ATGW 753 (incl 135 in store): 427 Dragon, 326 TOW (incl 96 YPR-765) RL 84mm: AT-4 RCL 84mm: Carl Gustav AD GUNS 35mm: 77 Gepard SP (60 to be upgraded); 40mm: 60 L/70 towed SAM 312 Stinger SURV AN/TPQ-36 (arty, mor) UAV Sperwer MARINE 1 tk tpt, 3 coastal, 3 river patrol boats",'523,'51.07421875
'38,'Text 376,"'Navy 12,130",'524,'29.66308594
'38,'Text 377,"'(incl 950 Naval Aviation, 3,100 Marines; 1,150 women) BASES Netherlands Den Helder (HQ). NI and Be Navies under joint op comd based Den Helder. Valkenburg (MPA) De Kooy (hel) Overseas Willemstad (Curaçao) SUBMARINES 4 SSK 4 Walrus with Mk 48 HWT; plus provision for Harpoon USGW",'525,'46.97265625
'38,'Text 378,"'2 Van Heemskerck with 8 Harpoon SSM, 1 SM-1 MR SAM, 4 ASTT FRIGATES 10 FFG 10 8 Karel Doorman with 8 Harpoon SSM, Sea Sparrow SAM, 1 X 76mm gun, 4 ASTT, 1 Lynx hel 2 Kortenaer with 8 X Harpoon SSM, 8 X Sea Sparrow SAM, 1 X 76mm gun, 4 ASTT, 2 Lynx hel MINE WARFARE 12 MINELAYERS none, but Mercuur, listed under spt and misc, has capability MINE COUNTERMEASURES 12 12 Alkmaar (tripartite) MHC plus 4 diving vessels AMPHIBIOUS 1 1 Rotterdam LPD: capacity 600 troops, 6 Lynx hel or 4 NH-90, 4 LCU or 6 LCA plus craft: 5 LCU, 6 LCA SUPPORT AND MISCELLANEOUS 8 1 Amsterdam AO (4 Lynx or 2 NH-90), 1 Zuideruis AO (2 Lynx or 2 NH-90), 1 Pelikaan spt; 1 Mercuur torpedo tender, 2 trg; 1 AGOR, 1 AGHS NAVAL AVIATION (950) EQUIPMENT 10 cbt ac, 21 armed hel AIRCRAFT MR/ASW 10 P-3C HELICOPTERS ASW/SAR 21 Lynx MARINES (3,100) 3 Marine bn (1 cadre); 1 spt bn (1 bn integrated with UK 3rd Cdo Bde to form UK/NL Amph Landing Force) EQUIPMENT APC 22 YPR-765 (incl 11 'look-a-likes'), 20 XA-188 Sisu TOWED ARTY 105mm: 8 It MOR 81mm: 18; 120mm: 14 Brandt ATGW Dragon RL AT-4 RCL 84mm: Carl Gustav SAM Stinger",'526,'40.82031250
'38,'Text 379,"'PRINCIPAL SURFACE COMBATANTS 12 DESTROYERS 2 DDG (NI desig = FFG) 2",'527,'33.44726563
'38,'Text 380,"'(incl 975 women) Flying hours 180 FTR/FGA/RECCE swing role. 6 sqn (with 18 F-16 AM (MLU) each) at 3 air bases. 1 trg sqn TPT 1 sqn with F-50, F-60, C-130H-30, KDC-10 (tkr/ tpt), Gulfstream IV TRG 1 sqn with PC-7 HEL 2 sqn with AH-64D 1 sqn with BO-105 1 sqn with AS-532U2, SA-316",'528,'54.49218750
'38,'Section header 80,"'Air Force 10,000",'529,'35.35156250
'39,'Section header 81,"'66NATO and Non-NATO Europe",'530,'46.77734375
'39,'Text 381,"'Norway No",'531,'36.35253906
'39,'Table 34,"",'532,'32.20214844
'39,'Table 35,"",'533,'77.05078125
'39,'Section header 82,"'Forces Abroad",'534,'59.71679688
'39,'Section header 83,"'Total Armed Forces",'535,'66.11328125
'39,'Text 382,"'GERMANY 2,600: Army 2,300; 1 It bde (1 armd inf, 1 tk bn), plus spt elms Air Force 300 ICELAND 16: Navy 1 P-3C NETHERLANDS ANTILLES NI, Aruba and the Netherlands Antilles operate a Coast Guard Force to combat org crime and drug smuggling. Comd by Netherlands Commander Caribbean. HQ Curaçao, bases Aruba and St Maarten Navy 20 (to expand); 1 FFG, 1 amph cbt det, 3 P-3C, 1 Marine bn",'536,'62.06054688
'39,'Text 383,"'ACTIVE 26,700 (incl 400 Joint Services org, 500 Home Guard perma- nent staff; 15,200 conscripts) Terms of service Army, Navy, Air Force, 12 months, plus 4-5 refresher trg periods",'537,'88.37890625
'39,'Section header 84,"'RESERVES",'538,'39.69726563
'39,'Text 384,"'NATO HQ Allied Forces North Europe US 665: Army 355 Air Force 290 Navy 10 USMC 10",'539,'79.63867188
'39,'Section header 85,"'RESERVES",'540,'33.76464844
'39,'Text 385,"'222,000 on 24-72 hour readiness; obligation to 44 (conscripts remain with fd army units to age 35, officers to age 55, regulars to age 60) Army 89,000 Navy 25,000 Air Force 25,000 Home Guard some 83,000 on mob",'541,'86.52343750
'39,'Section header 86,"'Army 14,700",'542,'39.03808594
'39,'Text 386,"'17 inf, 3 ranger, 1 arty bn; AD, engr, sigs and log units",'543,'83.44726563
'39,'Text 387,"'(incl 8,700 conscripts) 2 Joint Comd, 4 Land Comd, 14 territorial regt North Norway 1 ranger bn, border gd, cadre and trg units for 1 div (1 armd, 2 mot inf bde) and 1 indep mech inf bde South Norway 2 inf bn (incl Royal Guard), indep units plus cadre units for 1 mech inf and 1 armd bde",'544,'93.50585938
'39,'Section header 87,"'UN AND PEACEKEEPING",'545,'26.73339844
'39,'Text 388,"'BOSNIA (SFOR II): 1,100; 1 mech inf bn gp ETHIO- PIA/ERITREA (UNMEE): 8 incl 1 obs ITALY: 80 (DELIBERATE FORGE) 4 F-16 MIDDLE EAST (UNTSO): 11 obs YUGOSLAVIA (KFOR): 1,450",'546,'67.48046875
'39,'Section header 88,"'LAND HOME GUARD 77,000",'547,'44.36035156
'39,'Text 389,"'18 districts each divided into 2-6 sub-districts (bn) comprising a total of 480 units (coy)",'548,'84.47265625
'39,'Section header 89,"'Paramilitary 5,200",'549,'68.01757813
'39,'Text 390,"'ROYAL MILITARY CONSTABULARY (Koninklijke Marechaussee) 5,200 (incl 400 women) 6 districts with 60 'bde'. Eqpt incl 24 YPR-765 APC",'550,'91.35742188
'39,'Section header 90,"'Foreign Forces",'551,'61.86523438
'39,'Section header 91,"'EQUIPMENT",'552,'46.67968750
'39,'Text 391,"'MBT 170 Leopard (111 -1A5NO, 69-1A1NO) AIFV 53 NM-135 (M-113/20mm), 104 CV 9030N APC 109 M-113 (incl variants), 880 XA-186/-200 Sisu TOTAL ARTY 184 TOWED 155mm: 46 M-114/39",'553,'71.77734375
'40,'Text 392,"'NATO and Non-NATO Europe 67",'554,'43.50585938
'40,'Text 393,"'PATROL INSHSORE 7 PCI plus 7 cutters AVN hel 6 Lynx Mk 86 (Air Force-manned)",'555,'77.78320313
'40,'Text 394,"'SP 155mm: 126 M-109A3GN MRL 227mm: 12 MLRS MOR 81mm: 450 (40 SP incl 24 M-106A1, 12 M-125A2) ATGW 320 TOW-1/-2 incl 97 NM-142 (M-901), 424 Eryx RCL 84mm: 2,517 Carl Gustav AD GUNS 20mm: 252 Rh-202 (192 in store) SAM 300 RBS-70 (120 in store) SURV Cymberline (mor), 12 ARTHUR",'556,'88.28125000
'40,'Section header 92,"'Air Force 5,000",'557,'39.69726563
'40,'Text 395,"'on mob assigned to 10 HQ sectors incl 31 areas; 235",'558,'99.97865295
'40,'Text 396,"'vessels plus 77 boats",'559,'99.99287415
'40,'Figure 11,"",'560,'38.86718750
'40,'Text 397,"'(incl 3,200 conscripts, 185 women) Flying hours 180 OPERATIONAL COMMANDS 2 joint with COMSONOR and COMNON FGA 4 sqn with F-16A/B MR 1 sqn with 4 P-3C/2P-31 Orion TPT 1 sqn with C-130 CAL/ECM 1 sqn with 2 Falcon 20C (EW) and 1 Falcon 20C (Flight Inspection Service) TRG MFI-15 SAR 1 sqn with Sea King Mk 43B TAC HEL 2 sqn with Bell-412SP EQUIPMENT 61 cbt ac (incl 4 MR), no armed hel AC 57 F-16A/B 6 P-3 (4* -C UIP (MR), 2 -N (pilot trg)) 6 C-130H (tpt) 3 Falcon 20C (EW/FIS) 3 DHC-6 (tpt) 15 MFI-15 (trg) HEL 18 Bell 412 SP (tpt) 12 Sea King Mk 43B (SAR) 6 Lynx Mk 86 (Coast Guard) MISSILES ASM CRV-7, Penguin Mk-3 AAM AIM-9L/N Sidewinder, AIM 120 AMRAAM AIR DEFENCE SAM 6 bty NASAMS, 10 bty RB-70 AAA 8 bty L70 (with Fire-Control System 2000) org into 5 gps",'561,'64.40429688
'40,'Table 36,"",'562,'41.47949219
'40,'Section header 93,"'Foreign Forces",'563,'38.86718750
'40,'Text 398,"'COAST GUARD (270)",'564,'36.93847656
'40,'Text 399,"'PATROL AND COASTAL COMBATANTS 11 PATROL, OFFSHORE 4 3 Nordkapp with 1 Lynx hel (SAR/recce), fitted for 6 Penguin Mk 2 SSM, 1 Nornen",'565,'59.71679688
'40,'Text 400,"'FORTRESS 6 75mm: 3; 120mm: 3; 127mm: 6; 150mm: 2 guns; 3 cable mine and 3 torpedo bty",'566,'41.77246094
'40,'Text 401,"'US 83: Prepo eqpt for Marines: 1 MEB Army: 1 arty bn Air Force: ground handling eqpt Ge prepositioned eqpt for 1 arty bn NATO HQ Joint Command North Europe (JC North)",'567,'56.29882813
'40,'Section header 94,"'AA HOME GUARD",'568,'27.70996094
'40,'Text 402,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 125 CROATIA (UNMOP): 1 obs EAST TIMOR (UNTAET): 6 EGYPT (MFO): 5 Staff Officers ETHIOPIA/ERITREA (UNMEE): 5 obs MIDDLE EAST (UNTSO): 11 obs YUGOSLAVIA (KFOR): 980",'569,'70.65429688
'40,'Text 403,"'Navy 6,100",'570,'38.03710938
'40,'Section header 95,"'Forces Abroad",'571,'39.23339844
'40,'Text 404,"'(on mob under comd of Air Force): 2,500; 2 bn (9 bty) AA 20mm NM45",'572,'40.25878906
'40,'Text 405,"'COASTAL DEFENCE",'573,'26.46484375
'40,'Text 406,"'NAVAL HOME GUARD 4,900",'574,'33.25195313
'41,'Section header 96,"'68NATO and Non-NATO Europe",'575,'36.74316406
'41,'Table 37,"",'576,'80.76171875
'41,'Text 407,"'ACTIVE 206,045 (incl 25,250 centrally controlled staffs, units/forma- tions; 91,638 conscripts) Terms of service 12 months",'577,'53.61328125
